principal,tenure_months,interest_rate,emi_amount,annual_income,employment_years,age_years,credit_score,num_credit_lines,num_delinquencies,debt_to_income,credit_history_months,credit_utilisation,is_ntc,loan_to_income,emi_to_income_monthly,prior_loan_count,prior_default_count,prior_principal_sum,employment_status,purpose,default_flag
4260000.0,24.0,0.1442,205381.0,1480000.0,21.0,39.0,725.0,9.0,3.0,0.18,42.0,0.1,0.0,2.8783783783783785,1.6652513513513514,3.0,0.0,9730000.0,salaried,personal,0
39757000000.0,36.0,0.1932,1463773727.0,2440000.0,7.0,52.0,640.0,1.0,4.0,0.3,88.0,0.35,0.0,16293.852459016394,7198.887181967213,0.0,0.0,0.0,self_employed,home,0
2339936.0,24.0,0.1713,115838.0,2440000.0,7.0,52.0,640.0,1.0,4.0,0.3,88.0,0.35,0.0,0.9589901639344263,0.5696950819672131,1.0,0.0,39757000000.0,self_employed,business,0
1239937.0,36.0,0.2285,47901.0,2440000.0,7.0,52.0,640.0,1.0,4.0,0.3,93.0,0.35,0.0,0.5081709016393443,0.23557868852459016,2.0,0.0,39759339936.0,self_employed,home,0
3329960.0,24.0,0.2289,174219.0,2440000.0,7.0,53.0,640.0,1.0,4.0,0.3,100.0,0.35,0.0,1.3647377049180327,0.8568147540983606,3.0,0.0,39760579873.0,self_employed,business,0
1520000.0,24.0,0.2078,77942.0,2440000.0,7.0,53.0,640.0,1.0,4.0,0.3,106.0,0.35,0.0,0.6229508196721312,0.3833213114754098,4.0,0.0,39763909833.0,self_employed,education,0
3740000.0,24.0,0.1374,179109.0,740000.0,6.0,38.0,625.0,8.0,3.0,0.36,138.0,0.93,0.0,5.054054054054054,2.9044702702702705,0.0,0.0,0.0,salaried,education,0
2170000.0,36.0,0.1526,75500.0,740000.0,6.0,38.0,625.0,8.0,3.0,0.36,141.0,0.93,0.0,2.9324324324324325,1.2243243243243245,1.0,0.0,3740000.0,salaried,auto,0
29465000000.0,12.0,0.1996,2728911672.0,740000.0,6.0,39.0,625.0,8.0,3.0,0.36,145.0,0.93,0.0,39817.56756756757,44252.62170810811,2.0,0.0,5910000.0,salaried,auto,0
2200000.0,36.0,0.119,72966.0,740000.0,6.0,39.0,625.0,8.0,3.0,0.36,149.0,0.93,0.0,2.972972972972973,1.1832324324324324,3.0,0.0,29470910000.0,salaried,education,0
270000.0,12.0,0.1764,24707.0,740000.0,6.0,39.0,625.0,8.0,3.0,0.36,151.0,0.93,0.0,0.36486486486486486,0.4006540540540541,4.0,0.0,29473110000.0,salaried,home,0
3160000.0,36.0,0.2383,123694.0,460000.0,2.0,26.0,815.0,10.0,0.0,0.03,137.0,0.83,0.0,6.869565217391305,3.2268,0.0,0.0,0.0,salaried,education,0
2180000.0,12.0,0.1904,200943.0,2670000.0,14.0,47.0,535.0,15.0,6.0,0.45,64.0,0.15,0.0,0.8164794007490637,0.9031146067415731,0.0,0.0,0.0,self_employed,personal,0
3100000.0,24.0,0.1988,157595.0,2670000.0,14.0,47.0,535.0,15.0,6.0,0.45,67.0,0.15,0.0,1.1610486891385767,0.7082921348314607,1.0,0.0,2180000.0,self_employed,auto,0
1880000.0,12.0,0.1188,166930.0,2670000.0,14.0,47.0,535.0,15.0,6.0,0.45,69.0,0.15,0.0,0.704119850187266,0.7502471910112359,2.0,0.0,5280000.0,self_employed,personal,0
870000.0,12.0,0.1465,78381.0,1990000.0,9.0,48.0,575.0,6.0,4.0,0.41,44.0,0.38,0.0,0.4371859296482412,0.47264924623115573,0.0,0.0,0.0,salaried,education,0
2110000.0,36.0,0.2295,81623.0,1990000.0,9.0,49.0,575.0,6.0,4.0,0.41,51.0,0.38,0.0,1.0603015075376885,0.49219899497487435,1.0,0.0,870000.0,salaried,home,0
4340000.0,24.0,0.2,220888.0,1990000.0,9.0,49.0,575.0,6.0,4.0,0.41,55.0,0.38,0.0,2.180904522613065,1.3319879396984924,2.0,0.0,2980000.0,salaried,education,0
2100000.0,12.0,0.1072,185327.0,1343000.0,21.0,42.0,315.0,20.0,7.0,0.69,7.0,0.85,0.0,1.5636634400595681,1.6559374534623976,0.0,0.0,0.0,salaried,auto,1
4200000.0,24.0,0.2315,220281.0,1343000.0,21.0,42.0,315.0,20.0,7.0,0.69,10.0,0.85,0.0,3.1273268801191363,1.9682591213700669,1.0,1.0,2100000.0,salaried,auto,0
22078000000.0,36.0,0.1772,795074900.0,1580000.0,22.0,43.0,315.0,20.0,7.0,0.69,17.0,0.85,0.0,13973.417721518987,6038.543544303798,2.0,1.0,6300000.0,salaried,business,0
750000.0,24.0,0.2095,38521.0,1340000.0,19.0,42.0,,,,,,,1.0,0.5597014925373134,0.3449641791044776,0.0,0.0,0.0,self_employed,personal,0
4530000.0,24.0,0.1638,222626.0,1340000.0,19.0,43.0,,,,,,,1.0,3.3805970149253732,1.9936656716417909,1.0,0.0,750000.0,self_employed,education,0
1800000.0,36.0,0.2368,70317.0,1340000.0,19.0,44.0,,,,,,,1.0,1.3432835820895523,0.6297044776119403,2.0,0.0,5280000.0,self_employed,home,0
900000.0,36.0,0.1691,32047.0,1340000.0,19.0,44.0,,,,,,,1.0,0.6716417910447762,0.28698805970149255,3.0,0.0,7080000.0,self_employed,business,0
2330000.0,24.0,0.1747,115727.0,1340000.0,19.0,44.0,,,,,,,1.0,1.7388059701492538,1.0363611940298507,4.0,0.0,7980000.0,self_employed,personal,0
1770000.0,24.0,0.2016,90224.0,1280000.0,4.0,47.0,525.0,16.0,6.0,0.45,67.0,0.28,0.0,1.3828125,0.84585,0.0,0.0,0.0,salaried,auto,0
1940000.0,24.0,0.1661,95555.0,1280000.0,4.0,47.0,525.0,16.0,6.0,0.45,72.0,0.28,0.0,1.515625,0.895828125,1.0,0.0,1770000.0,salaried,education,0
150000.0,24.0,0.2269,7833.0,1606500.0,1.0,43.0,600.0,12.0,4.0,0.41,106.0,0.1,0.0,0.09337068160597572,0.058509803921568626,0.0,0.0,0.0,self_employed,personal,0
37101000000.0,12.0,0.1455,3340800632.0,1606500.0,1.0,44.0,600.0,12.0,4.0,0.41,114.0,0.1,0.0,23094.304388422035,24954.62656956116,1.0,0.0,150000.0,self_employed,personal,0
1490000.0,24.0,0.1863,74841.0,1890000.0,2.0,44.0,600.0,12.0,4.0,0.41,121.0,0.1,0.0,0.7883597883597884,0.47518095238095237,2.0,0.0,37101150000.0,self_employed,education,0
4200000.0,36.0,0.134,142325.0,380000.0,8.0,50.0,,,,,,,1.0,11.052631578947368,4.494473684210526,0.0,0.0,0.0,self_employed,personal,1
3060000.0,12.0,0.1778,280220.0,930000.0,10.0,44.0,535.0,3.0,5.0,0.46,161.0,0.85,0.0,3.2903225806451615,3.615741935483871,0.0,0.0,0.0,self_employed,personal,0
2500000.0,36.0,0.1104,81894.0,930000.0,10.0,44.0,535.0,3.0,5.0,0.46,162.0,0.85,0.0,2.6881720430107525,1.0566967741935485,1.0,0.0,3060000.0,self_employed,business,1
2720000.0,24.0,0.1469,131483.0,930000.0,10.0,45.0,535.0,3.0,5.0,0.46,176.0,0.85,0.0,2.924731182795699,1.6965548387096774,2.0,1.0,5560000.0,self_employed,education,0
670000.0,36.0,0.1105,21951.0,930000.0,10.0,45.0,535.0,3.0,5.0,0.46,177.0,0.85,0.0,0.7204301075268817,0.2832387096774194,3.0,1.0,8280000.0,self_employed,home,0
1120000.0,24.0,0.2389,59154.0,930000.0,10.0,46.0,535.0,3.0,5.0,0.46,178.0,0.85,0.0,1.2043010752688172,0.7632774193548387,4.0,1.0,8950000.0,self_employed,education,0
3080000.0,12.0,0.2187,288078.0,2450000.0,28.0,38.0,550.0,4.0,4.0,0.42,114.0,0.83,0.0,1.2571428571428571,1.4109942857142859,0.0,0.0,0.0,self_employed,personal,0
220000.0,24.0,0.1953,11147.0,2620000.0,28.0,52.0,325.0,8.0,6.0,0.72,44.0,0.77,0.0,0.08396946564885496,0.05105496183206107,0.0,0.0,0.0,salaried,home,0
2880000.0,24.0,0.1251,136259.0,2620000.0,28.0,53.0,325.0,8.0,6.0,0.72,46.0,0.77,0.0,1.099236641221374,0.6240870229007633,1.0,0.0,220000.0,salaried,personal,0
1010000.0,12.0,0.2129,94186.0,2740000.0,26.0,43.0,800.0,5.0,2.0,0.09,22.0,0.36,0.0,0.3686131386861314,0.4124934306569343,0.0,0.0,0.0,salaried,home,0
2170000.0,24.0,0.2384,114557.0,2740000.0,26.0,44.0,800.0,5.0,2.0,0.09,29.0,0.36,0.0,0.791970802919708,0.5017094890510949,1.0,0.0,1010000.0,salaried,business,0
540000.0,12.0,0.1954,49904.0,2140000.0,24.0,39.0,625.0,17.0,4.0,0.34,19.0,0.71,0.0,0.2523364485981308,0.27983551401869156,0.0,0.0,0.0,salaried,auto,0
4510000.0,24.0,0.1956,228572.0,2140000.0,24.0,39.0,625.0,17.0,4.0,0.34,21.0,0.71,0.0,2.107476635514019,1.2817121495327102,1.0,0.0,540000.0,salaried,education,0
4390000.0,12.0,0.1923,405049.0,2140000.0,24.0,40.0,625.0,17.0,4.0,0.34,30.0,0.71,0.0,2.0514018691588785,2.2713028037383176,2.0,0.0,5050000.0,salaried,auto,0
960000.0,24.0,0.1282,45559.0,2140000.0,24.0,40.0,625.0,17.0,4.0,0.34,30.0,0.71,0.0,0.4485981308411215,0.25547102803738314,3.0,0.0,9440000.0,salaried,personal,0
1239937.0,24.0,0.2087,63636.0,1650000.0,17.0,36.0,665.0,2.0,2.0,0.24,17.0,0.7,0.0,0.7514769696969696,0.46280727272727273,0.0,0.0,0.0,salaried,education,0
3740000.0,12.0,0.1719,341443.0,1650000.0,17.0,36.0,665.0,2.0,2.0,0.24,20.0,0.7,0.0,2.2666666666666666,2.483221818181818,1.0,0.0,1239937.0,salaried,education,0
610000.0,12.0,0.1572,55265.0,720000.0,11.0,33.0,525.0,11.0,4.0,0.5,49.0,0.88,0.0,0.8472222222222222,0.9210833333333334,0.0,0.0,0.0,self_employed,business,0
720000.0,36.0,0.1163,23787.0,1710000.0,22.0,28.0,310.0,13.0,7.0,0.74,156.0,0.92,0.0,0.42105263157894735,0.16692631578947367,0.0,0.0,0.0,self_employed,business,0
920000.0,24.0,0.1924,46483.0,1710000.0,22.0,28.0,310.0,13.0,7.0,0.74,159.0,0.92,0.0,0.5380116959064327,0.32619649122807015,1.0,0.0,720000.0,self_employed,personal,0
20003000000.0,36.0,0.1189,663335408.0,1030000.0,10.0,29.0,400.0,20.0,8.0,0.65,106.0,0.28,0.0,19420.388349514564,7728.179510679612,0.0,0.0,0.0,salaried,education,0
16517000000.0,24.0,0.1574,806673286.0,1030000.0,10.0,29.0,400.0,20.0,8.0,0.65,107.0,0.28,0.0,16035.922330097088,9398.135370873786,1.0,0.0,20003000000.0,salaried,business,0
620000.0,12.0,0.1928,57220.0,2820000.0,8.0,29.0,835.0,6.0,0.0,0.11,217.0,0.06,0.0,0.2198581560283688,0.24348936170212765,0.0,0.0,0.0,salaried,home,0
1530000.0,12.0,0.2082,142332.0,2070000.0,21.0,50.0,760.0,6.0,1.0,0.15,85.0,0.16,0.0,0.7391304347826086,0.8251130434782609,0.0,0.0,0.0,salaried,business,0
3020000.0,36.0,0.1573,105772.0,2070000.0,21.0,50.0,760.0,6.0,1.0,0.15,86.0,0.16,0.0,1.458937198067633,0.6131710144927536,1.0,0.0,1530000.0,salaried,education,0
3180000.0,36.0,0.2312,123296.0,2070000.0,21.0,50.0,760.0,6.0,1.0,0.15,88.0,0.16,0.0,1.536231884057971,0.7147594202898551,2.0,0.0,4550000.0,salaried,education,0
3580000.0,12.0,0.1228,318548.0,2070000.0,21.0,51.0,760.0,6.0,1.0,0.15,101.0,0.16,0.0,1.7294685990338163,1.846655072463768,3.0,0.0,7730000.0,salaried,education,0
4840000.0,24.0,0.2365,255051.0,1460000.0,19.0,39.0,760.0,15.0,1.0,0.13,168.0,0.25,0.0,3.315068493150685,2.0963095890410957,0.0,0.0,0.0,self_employed,auto,0
1730000.0,24.0,0.1681,85377.0,1460000.0,19.0,39.0,760.0,15.0,1.0,0.13,175.0,0.25,0.0,1.1849315068493151,0.7017287671232877,1.0,0.0,4840000.0,self_employed,personal,0
2280000.0,24.0,0.1122,106499.0,1460000.0,19.0,39.0,760.0,15.0,1.0,0.13,175.0,0.25,0.0,1.5616438356164384,0.8753342465753424,2.0,0.0,6570000.0,self_employed,education,0
1120000.0,12.0,0.1338,100235.0,2870000.0,29.0,52.0,,,,,,,1.0,0.3902439024390244,0.41910104529616726,0.0,0.0,0.0,salaried,education,0
3090000.0,36.0,0.1994,114741.0,460000.0,22.0,47.0,,,,,,,1.0,6.717391304347826,2.9932434782608692,0.0,0.0,0.0,self_employed,education,0
1149965.0,36.0,0.2349,44809.0,460000.0,22.0,48.0,,,,,,,1.0,2.499923913043478,1.1689304347826086,1.0,0.0,3090000.0,self_employed,business,0
3159976.0,24.0,0.1587,154526.0,460000.0,22.0,48.0,,,,,,,1.0,6.8695130434782605,4.0311130434782605,2.0,0.0,4239965.0,self_employed,education,0
910000.0,36.0,0.1891,33316.0,800000.0,13.0,33.0,310.0,3.0,7.0,0.77,178.0,0.12,0.0,1.1375,0.49973999999999996,0.0,0.0,0.0,salaried,education,0
650000.0,36.0,0.1973,24067.0,800000.0,13.0,33.0,310.0,3.0,7.0,0.77,185.0,0.12,0.0,0.8125,0.36100499999999996,1.0,0.0,910000.0,salaried,auto,0
1350000.0,36.0,0.1202,44852.0,800000.0,13.0,34.0,310.0,3.0,7.0,0.77,190.0,0.12,0.0,1.6875,0.6727799999999999,2.0,0.0,1560000.0,salaried,education,0
1250000.0,24.0,0.1422,60146.0,629000.0,24.0,27.0,350.0,20.0,6.0,0.69,182.0,0.84,0.0,1.987281399046105,1.1474594594594596,0.0,0.0,0.0,self_employed,business,0
3590000.0,24.0,0.1051,166507.0,740000.0,25.0,27.0,350.0,20.0,6.0,0.69,188.0,0.84,0.0,4.851351351351352,2.7001135135135135,1.0,0.0,1250000.0,self_employed,education,0
4220000.0,24.0,0.1308,200785.0,1989000.0,23.0,32.0,390.0,3.0,6.0,0.6,31.0,0.71,0.0,2.12166918049271,1.211372549019608,0.0,0.0,0.0,self_employed,business,0
400000.0,12.0,0.1652,36391.0,2300000.0,29.0,44.0,760.0,4.0,2.0,0.22,14.0,0.57,0.0,0.17391304347826086,0.18986608695652174,0.0,0.0,0.0,salaried,personal,0
4100000.0,12.0,0.2017,380135.0,2420000.0,26.0,53.0,565.0,15.0,5.0,0.38,206.0,0.65,0.0,1.6942148760330578,1.8849669421487605,0.0,0.0,0.0,self_employed,personal,0
3710000.0,24.0,0.2122,191042.0,1520000.0,18.0,24.0,485.0,13.0,5.0,0.52,105.0,0.86,0.0,2.4407894736842106,1.5082263157894735,0.0,0.0,0.0,self_employed,business,0
2410000.0,12.0,0.1068,212640.0,2190000.0,10.0,50.0,765.0,10.0,2.0,0.15,-3.0,0.1,0.0,1.1004566210045663,1.1651506849315068,0.0,0.0,0.0,self_employed,personal,0
2850000.0,36.0,0.1883,104225.0,2190000.0,10.0,50.0,765.0,10.0,2.0,0.15,-1.0,0.1,0.0,1.3013698630136987,0.5710958904109589,1.0,0.0,2410000.0,self_employed,education,0
3390000.0,36.0,0.1195,112516.0,2010000.0,18.0,48.0,325.0,3.0,8.0,0.75,77.0,0.64,0.0,1.6865671641791045,0.6717373134328358,0.0,0.0,0.0,self_employed,education,0
1010000.0,24.0,0.2359,53193.0,2010000.0,18.0,49.0,325.0,3.0,8.0,0.75,87.0,0.64,0.0,0.5024875621890548,0.31757014925373134,1.0,0.0,3390000.0,self_employed,home,0
3820000.0,24.0,0.1087,177811.0,2320000.0,11.0,51.0,,,,,,,1.0,1.646551724137931,0.9197120689655172,0.0,0.0,0.0,self_employed,personal,0
4579940.0,36.0,0.1069,149270.0,2320000.0,11.0,52.0,,,,,,,1.0,1.9741120689655172,0.7720862068965517,1.0,0.0,3820000.0,self_employed,auto,0
33615000000.0,24.0,0.1473,1625569815.0,2600000.0,28.0,37.0,515.0,4.0,6.0,0.45,81.0,0.53,0.0,12928.846153846154,7502.629915384616,0.0,0.0,0.0,self_employed,home,0
740000.0,24.0,0.118,34765.0,2456500.0,14.0,31.0,,,,,,,1.0,0.3012416039079992,0.16982698961937714,0.0,0.0,0.0,self_employed,home,0
4380000.0,24.0,0.2004,223009.0,2456500.0,14.0,32.0,,,,,,,1.0,1.7830246285365356,1.0893987380419294,1.0,0.0,740000.0,self_employed,personal,0
4820000.0,12.0,0.1046,424786.0,2830000.0,5.0,45.0,715.0,10.0,3.0,0.19,168.0,0.45,0.0,1.7031802120141342,1.8012127208480564,0.0,0.0,0.0,salaried,home,0
3179979.0,36.0,0.1094,104018.0,2830000.0,5.0,45.0,715.0,10.0,3.0,0.19,170.0,0.45,0.0,1.1236674911660778,0.44106572438162545,1.0,0.0,4820000.0,salaried,education,0
4930000.0,36.0,0.1302,166159.0,2830000.0,5.0,46.0,715.0,10.0,3.0,0.19,182.0,0.45,0.0,1.7420494699646643,0.7045611307420494,2.0,0.0,7999979.0,salaried,business,0
3960000.0,24.0,0.1734,196439.0,2070000.0,5.0,42.0,385.0,14.0,6.0,0.64,79.0,0.08,0.0,1.9130434782608696,1.138776811594203,0.0,0.0,0.0,salaried,auto,1
1510000.0,36.0,0.2284,58326.0,2370000.0,9.0,51.0,815.0,4.0,1.0,0.12,111.0,0.21,0.0,0.6371308016877637,0.29532151898734177,0.0,0.0,0.0,salaried,education,0
2490000000.0,24.0,0.1113,116203860.0,2870000.0,18.0,46.0,,,,,,,1.0,867.595818815331,485.8697979094077,0.0,0.0,0.0,self_employed,home,0
3770000.0,36.0,0.1905,138289.0,2070000.0,21.0,30.0,575.0,5.0,5.0,0.42,2.0,0.6,0.0,1.821256038647343,0.8016753623188406,0.0,0.0,0.0,salaried,auto,0
4069988.0,36.0,0.1118,133593.0,2410000.0,0.0,42.0,740.0,9.0,2.0,0.13,67.0,0.4,0.0,1.6887917012448133,0.6651933609958506,0.0,0.0,0.0,salaried,auto,0
540000.0,24.0,0.1374,25861.0,2410000.0,0.0,43.0,740.0,9.0,2.0,0.13,82.0,0.4,0.0,0.22406639004149378,0.12876846473029044,1.0,0.0,4069988.0,salaried,personal,0
3849955.0,12.0,0.1104,340337.0,2210000.0,14.0,34.0,,,,,,,1.0,1.7420610859728507,1.8479837104072399,0.0,0.0,0.0,self_employed,personal,0
3190000.0,24.0,0.1709,157859.0,2210000.0,14.0,34.0,,,,,,,1.0,1.4434389140271493,0.8571529411764707,1.0,0.0,3849955.0,self_employed,auto,0
4720000.0,24.0,0.1183,221812.0,2210000.0,14.0,34.0,,,,,,,1.0,2.1357466063348416,1.2044090497737556,2.0,0.0,7039955.0,self_employed,personal,0
2130000.0,36.0,0.1957,78693.0,2210000.0,14.0,35.0,,,,,,,1.0,0.9638009049773756,0.4272923076923077,3.0,0.0,11759955.0,self_employed,business,0
3940000.0,24.0,0.151,191225.0,630000.0,25.0,28.0,600.0,20.0,4.0,0.35,185.0,0.43,0.0,6.253968253968254,3.6423809523809525,0.0,0.0,0.0,salaried,auto,0
1590000.0,36.0,0.1585,55782.0,630000.0,25.0,29.0,600.0,20.0,4.0,0.35,192.0,0.43,0.0,2.5238095238095237,1.0625142857142857,1.0,0.0,3940000.0,salaried,auto,0
350000.0,24.0,0.2099,17983.0,630000.0,25.0,29.0,600.0,20.0,4.0,0.35,194.0,0.43,0.0,0.5555555555555556,0.34253333333333336,2.0,0.0,5530000.0,salaried,education,0
27390000000.0,36.0,0.1734,981169227.0,630000.0,25.0,29.0,600.0,20.0,4.0,0.35,195.0,0.43,0.0,43476.19047619047,18688.93765714286,3.0,0.0,5880000.0,salaried,business,0
1460000.0,36.0,0.1983,54132.0,630000.0,25.0,30.0,600.0,20.0,4.0,0.35,205.0,0.43,0.0,2.3174603174603177,1.0310857142857144,4.0,0.0,27395880000.0,salaried,auto,0
2630000.0,24.0,0.1206,123877.0,2700000.0,5.0,53.0,390.0,20.0,6.0,0.62,173.0,0.23,0.0,0.9740740740740741,0.5505644444444444,0.0,0.0,0.0,salaried,education,0
1220000.0,12.0,0.2301,114779.0,2700000.0,5.0,54.0,390.0,20.0,6.0,0.62,176.0,0.23,0.0,0.45185185185185184,0.5101288888888889,1.0,0.0,2630000.0,salaried,education,0
1800000.0,36.0,0.1471,62142.0,2700000.0,5.0,55.0,390.0,20.0,6.0,0.62,191.0,0.23,0.0,0.6666666666666666,0.2761866666666667,2.0,0.0,3850000.0,salaried,personal,0
4740000.0,24.0,0.1944,239951.0,2570000.0,22.0,26.0,850.0,10.0,0.0,0.05,65.0,0.31,0.0,1.8443579766536966,1.1203937743190662,0.0,0.0,0.0,self_employed,education,0
1570000.0,24.0,0.2054,80321.0,2570000.0,22.0,26.0,850.0,10.0,0.0,0.05,70.0,0.31,0.0,0.6108949416342413,0.37503968871595333,1.0,0.0,4740000.0,self_employed,business,0
4760000.0,36.0,0.1593,167183.0,1470000.0,21.0,27.0,410.0,5.0,7.0,0.62,162.0,0.15,0.0,3.238095238095238,1.3647591836734694,0.0,0.0,0.0,self_employed,home,0
29133000000.0,12.0,0.1232,2592794961.0,360000.0,4.0,27.0,550.0,16.0,3.0,0.43,156.0,0.51,0.0,80925.0,86426.4987,0.0,0.0,0.0,salaried,education,0
1710000.0,24.0,0.1939,86523.0,360000.0,4.0,27.0,550.0,16.0,3.0,0.43,159.0,0.51,0.0,4.75,2.8841,1.0,0.0,29133000000.0,salaried,home,0
4280000.0,24.0,0.1725,212127.0,360000.0,4.0,28.0,550.0,16.0,3.0,0.43,167.0,0.51,0.0,11.88888888888889,7.0709,2.0,0.0,29134710000.0,salaried,personal,0
1760000.0,12.0,0.1138,155864.0,360000.0,4.0,29.0,550.0,16.0,3.0,0.43,175.0,0.51,0.0,4.888888888888889,5.1954666666666665,3.0,0.0,29138990000.0,salaried,business,0
4429959.0,36.0,0.1877,161870.0,1980000.0,21.0,25.0,,,,,,,1.0,2.2373530303030305,0.981030303030303,0.0,0.0,0.0,self_employed,home,0
1700000.0,24.0,0.1472,82201.0,620000.0,20.0,51.0,785.0,8.0,2.0,0.16,83.0,0.41,0.0,2.7419354838709675,1.5909870967741937,0.0,0.0,0.0,salaried,home,0
1469930.0,24.0,0.2214,76359.0,450000.0,25.0,34.0,565.0,2.0,3.0,0.4,0.0,0.76,0.0,3.266511111111111,2.03624,0.0,0.0,0.0,salaried,business,0
690000.0,24.0,0.2327,36230.0,450000.0,25.0,35.0,565.0,2.0,3.0,0.4,6.0,0.76,0.0,1.5333333333333334,0.9661333333333333,1.0,0.0,1469930.0,salaried,home,0
930000.0,12.0,0.1915,85772.0,1970000.0,27.0,44.0,810.0,11.0,2.0,0.08,130.0,0.92,0.0,0.4720812182741117,0.522469035532995,0.0,0.0,0.0,self_employed,personal,0
3689931.0,12.0,0.1897,339999.0,1970000.0,27.0,45.0,810.0,11.0,2.0,0.08,141.0,0.92,0.0,1.873061421319797,2.0710598984771575,1.0,0.0,930000.0,self_employed,auto,0
4480000.0,12.0,0.1665,407854.0,1180000.0,22.0,53.0,350.0,8.0,8.0,0.71,189.0,0.38,0.0,3.7966101694915255,4.14766779661017,0.0,0.0,0.0,self_employed,home,0
1579988.0,24.0,0.1302,75130.0,1180000.0,22.0,54.0,350.0,8.0,8.0,0.71,193.0,0.38,0.0,1.3389728813559323,0.7640338983050848,1.0,0.0,4480000.0,self_employed,home,0
990000.0,36.0,0.1989,36736.0,1180000.0,22.0,54.0,350.0,8.0,8.0,0.71,194.0,0.38,0.0,0.8389830508474576,0.37358644067796615,2.0,0.0,6059988.0,self_employed,education,0
4930000.0,36.0,0.1021,159564.0,1180000.0,22.0,54.0,350.0,8.0,8.0,0.71,202.0,0.38,0.0,4.177966101694915,1.622684745762712,3.0,0.0,7049988.0,self_employed,education,0
1489933.0,12.0,0.2187,139356.0,850000.0,6.0,49.0,750.0,6.0,1.0,0.2,11.0,0.47,0.0,1.7528623529411764,1.9673788235294118,0.0,0.0,0.0,salaried,education,0
1460000.0,12.0,0.179,133783.0,850000.0,6.0,49.0,750.0,6.0,1.0,0.2,16.0,0.47,0.0,1.7176470588235293,1.8887011764705883,1.0,0.0,1489933.0,salaried,auto,0
1460000.0,12.0,0.1067,128813.0,1980000.0,14.0,40.0,,,,,,,1.0,0.7373737373737373,0.7806848484848485,0.0,0.0,0.0,self_employed,education,0
1800000.0,12.0,0.1784,164887.0,1980000.0,14.0,40.0,,,,,,,1.0,0.9090909090909091,0.9993151515151515,1.0,0.0,1460000.0,self_employed,auto,0
4539934.0,24.0,0.1124,212103.0,1980000.0,14.0,40.0,,,,,,,1.0,2.2928959595959597,1.2854727272727273,2.0,0.0,3260000.0,self_employed,personal,1
1589948.0,24.0,0.1028,73574.0,1980000.0,14.0,41.0,,,,,,,1.0,0.8030040404040404,0.4459030303030303,3.0,1.0,7799934.0,self_employed,home,0
1060000.0,36.0,0.2097,39919.0,1980000.0,14.0,41.0,,,,,,,1.0,0.5353535353535354,0.24193333333333333,4.0,1.0,9389882.0,self_employed,personal,0
420000.0,12.0,0.2088,39084.0,1980000.0,14.0,41.0,,,,,,,1.0,0.21212121212121213,0.23687272727272726,5.0,1.0,10449882.0,self_employed,personal,0
40670000000.0,36.0,0.1394,1388819314.0,1570000.0,26.0,44.0,365.0,17.0,6.0,0.67,36.0,0.84,0.0,25904.458598726116,10615.179470063695,0.0,0.0,0.0,salaried,business,0
3760000.0,12.0,0.1655,342127.0,940000.0,2.0,45.0,,,,,,,1.0,4.0,4.367578723404256,0.0,0.0,0.0,self_employed,home,0
4750000.0,12.0,0.2144,443294.0,2860000.0,2.0,48.0,575.0,1.0,3.0,0.4,-17.0,0.43,0.0,1.6608391608391608,1.8599748251748252,0.0,0.0,0.0,self_employed,home,0
849920.0,36.0,0.1745,30493.0,2860000.0,2.0,48.0,575.0,1.0,3.0,0.4,-14.0,0.43,0.0,0.2971748251748252,0.12794265734265733,1.0,0.0,4750000.0,self_employed,home,0
2990000.0,12.0,0.1816,274351.0,2860000.0,2.0,48.0,575.0,1.0,3.0,0.4,-13.0,0.43,0.0,1.0454545454545454,1.151123076923077,2.0,0.0,5599920.0,self_employed,home,0
1640000.0,12.0,0.1857,150800.0,2860000.0,2.0,49.0,575.0,1.0,3.0,0.4,-5.0,0.43,0.0,0.5734265734265734,0.6327272727272727,3.0,0.0,8589920.0,self_employed,home,0
1010000.0,36.0,0.1352,34284.0,2860000.0,2.0,49.0,575.0,1.0,3.0,0.4,0.0,0.43,0.0,0.3531468531468531,0.14384895104895104,4.0,0.0,10229920.0,self_employed,auto,0
520000.0,36.0,0.1807,18818.0,750000.0,8.0,41.0,815.0,19.0,0.0,0.1,169.0,0.44,0.0,0.6933333333333334,0.301088,0.0,0.0,0.0,salaried,home,0
3639965.0,24.0,0.2202,188871.0,750000.0,8.0,42.0,815.0,19.0,0.0,0.1,177.0,0.44,0.0,4.8532866666666665,3.021936,1.0,0.0,520000.0,salaried,auto,0
2510000.0,36.0,0.1577,87959.0,2070000.0,26.0,37.0,625.0,4.0,4.0,0.34,107.0,0.09,0.0,1.21256038647343,0.5099072463768116,0.0,0.0,0.0,salaried,auto,0
3959930.0,24.0,0.2188,205199.0,2070000.0,26.0,38.0,625.0,4.0,4.0,0.34,114.0,0.09,0.0,1.9130096618357488,1.1895594202898552,1.0,0.0,2510000.0,salaried,auto,0
1930000.0,24.0,0.1167,90555.0,1970000.0,26.0,32.0,510.0,8.0,6.0,0.51,60.0,0.72,0.0,0.9796954314720813,0.5516040609137056,0.0,0.0,0.0,self_employed,business,0
2150000.0,36.0,0.1962,79486.0,1970000.0,26.0,32.0,510.0,8.0,6.0,0.51,64.0,0.72,0.0,1.0913705583756346,0.4841786802030457,1.0,0.0,1930000.0,self_employed,auto,0
